1785640279.700	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12002	cpu=1783|3153|3569	level=auto
1785640280.722	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12032	cpu=1773|2471|3604	level=auto
1785640281.748	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=15098	cpu=1762|2826|3571	level=auto
1785640282.770	sclk=651	mclk=-	fclk=-	socclk=-	busy=0	power_mw=14066	cpu=1827|2909|3582	level=auto
1785640283.794	sclk=618	mclk=-	fclk=-	socclk=-	busy=0	power_mw=13077	cpu=1802|2710|3614	level=auto
1785640284.818	sclk=613	mclk=-	fclk=-	socclk=-	busy=0	power_mw=13043	cpu=1771|2644|3613	level=auto
1785640285.841	sclk=605	mclk=-	fclk=-	socclk=-	busy=0	power_mw=13012	cpu=1750|2874|3611	level=auto
1785640286.865	sclk=602	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12038	cpu=1747|3148|3610	level=auto
1785640287.890	sclk=601	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12003	cpu=1753|2525|3579	level=auto
1785640288.915	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12009	cpu=1756|2463|3612	level=auto
1785640289.939	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12045	cpu=1796|3003|3605	level=auto
1785640290.963	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12041	cpu=1795|2660|3569	level=auto
1785640291.985	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=13025	cpu=1800|2923|3604	level=auto
1785640293.007	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=13015	cpu=1791|2670|3590	level=auto
1785640294.030	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=13008	cpu=1757|2524|3611	level=auto
1785640295.052	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=13038	cpu=1776|3068|3614	level=auto
1785640296.075	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=13063	cpu=1793|3329|3615	level=auto
1785640297.096	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=13085	cpu=1778|3069|3609	level=auto
1785640298.118	sclk=609	mclk=-	fclk=-	socclk=-	busy=0	power_mw=16081	cpu=1775|2667|3569	level=auto
1785640299.147	sclk=603	mclk=-	fclk=-	socclk=-	busy=0	power_mw=14067	cpu=1775|2732|3611	level=auto
1785640300.171	sclk=601	mclk=-	fclk=-	socclk=600	busy=0	power_mw=14011	cpu=2000|2602|3612	level=auto
1785640301.199	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=13083	cpu=1776|2629|3596	level=auto
1785640302.221	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=16047	cpu=2000|3448|3557	level=auto
1785640303.242	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=15009	cpu=1774|2583|3611	level=auto
